Date,Time,Wind_Speed(m/s)
2024-05-27,09:00:00,9.2
2024-05-27,10:00:00,14.95
2024-05-27,11:00:00,14.52
2024-05-27,12:00:00,23.03
2024-05-27,13:00:00,5.69
2024-05-27,14:00:00,11.4
2024-05-27,15:00:00,16.93
2024-05-27,16:00:00,17.1
2024-05-27,17:00:00,14.6
2024-05-27,18:00:00,21.31
2024-05-27,19:00:00,6.25
2024-05-27,20:00:00,21.31
2024-05-27,21:00:00,14.9
2024-05-27,22:00:00,7.68
2024-05-27,23:00:00,22.71
2024-05-27,00:00:00,17.98
2024-05-27,01:00:00,8.27
2024-05-27,02:00:00,5.67
2024-05-27,03:00:00,7.82
2024-05-28,00:00:00,17.18
2024-05-28,01:00:00,8.59
2024-05-28,02:00:00,9.52
2024-05-28,03:00:00,5.5
2024-05-28,04:00:00,19.46
2024-05-28,05:00:00,21.21
2024-05-28,06:00:00,20.94
2024-05-28,07:00:00,7.55
2024-05-28,08:00:00,23.07
2024-05-28,09:00:00,18.45
2024-05-28,10:00:00,22.95
2024-05-28,11:00:00,13.94
2024-05-28,12:00:00,13.74
2024-05-28,13:00:00,20.69
2024-05-28,14:00:00,6.87
2024-05-28,15:00:00,15.42
2024-05-28,16:00:00,21.73
2024-05-28,17:00:00,21.6
2024-05-28,18:00:00,24.12
2024-05-28,19:00:00,18.97
2024-05-28,20:00:00,9.16
2024-05-28,21:00:00,5.41
2024-05-28,22:00:00,14.59
2024-05-28,23:00:00,15.27
2024-05-28,00:00:00,9.81
2024-05-28,01:00:00,7.49
2024-05-28,02:00:00,16.72
2024-05-28,03:00:00,20.29
2024-05-28,04:00:00,24.86
2024-05-28,05:00:00,20.17
2024-05-28,06:00:00,20.87
2024-05-28,07:00:00,17.33
2024-05-28,08:00:00,24.72
2024-05-28,09:00:00,17.8
2024-05-28,10:00:00,22.21
2024-05-28,11:00:00,23.92
2024-05-28,12:00:00,23.6
2024-05-28,13:00:00,12.63
2024-05-28,14:00:00,6.57
2024-05-28,15:00:00,8.44
2024-05-28,16:00:00,6.18
2024-05-28,17:00:00,7.11
2024-05-28,18:00:00,8.69
2024-05-28,19:00:00,11.82
2024-05-28,20:00:00,15.87
2024-05-28,21:00:00,19.23
2024-05-28,22:00:00,9.22
2024-05-28,23:00:00,18.45
2024-05-28,00:00:00,19.09
2024-05-28,01:00:00,16.17
2024-05-28,02:00:00,23.07
2024-05-28,03:00:00,7.22
2024-05-28,04:00:00,8.54
2024-05-28,05:00:00,13.57
2024-05-28,06:00:00,7.53
2024-05-28,07:00:00,16.33
2024-05-28,08:00:00,12.97
2024-05-28,09:00:00,10.69
2024-05-28,10:00:00,8.4
2024-05-28,11:00:00,11.71
2024-05-28,12:00:00,17.16
2024-05-28,13:00:00,16.52
2024-05-28,14:00:00,8.27
2024-05-28,15:00:00,7.5
2024-05-28,16:00:00,5.53
2024-05-28,17:00:00,5.25
2024-05-28,18:00:00,22.6
2024-05-28,19:00:00,5.9
2024-05-28,20:00:00,19.62
2024-05-28,21:00:00,22.44
2024-05-28,22:00:00,6.96
2024-05-28,23:00:00,13.73
2024-05-28,00:00:00,24.25
2024-05-28,01:00:00,21.68
2024-05-28,02:00:00,14.79
2024-05-28,03:00:00,20.25
2024-05-28,04:00:00,21.67
2024-05-28,05:00:00,11.96
2024-05-28,06:00:00,22.84
2024-05-28,07:00:00,14.41
2024-05-28,08:00:00,15.56
2024-05-28,09:00:00,24.99
2024-05-28,10:00:00,21.87
2024-05-28,11:00:00,12.24
2024-05-28,12:00:00,5.21
2024-05-28,13:00:00,17.52
2024-05-28,14:00:00,19.08
2024-05-28,15:00:00,18.02
2024-05-28,16:00:00,24.36
2024-05-28,17:00:00,22.26
2024-05-28,18:00:00,13.98
2024-05-28,19:00:00,6.26
2024-05-28,20:00:00,14.52
2024-05-28,21:00:00,18.78
2024-05-28,22:00:00,17.15
2024-05-28,23:00:00,15.76
2024-05-28,00:00:00,14.38
2024-05-28,01:00:00,10.88
2024-05-28,02:00:00,10.55
2024-05-28,03:00:00,15.0
2024-05-29,00:00:00,8.21
2024-05-29,01:00:00,11.81
2024-05-29,02:00:00,11.48
2024-05-29,03:00:00,16.74
2024-05-29,04:00:00,6.33
2024-05-29,05:00:00,21.59
2024-05-29,06:00:00,16.25
2024-05-29,07:00:00,18.42
2024-05-29,08:00:00,19.06
2024-05-29,09:00:00,10.83
2024-05-29,10:00:00,14.41
2024-05-29,11:00:00,24.12
2024-05-29,12:00:00,20.33
2024-05-29,13:00:00,24.39
2024-05-29,14:00:00,19.93
2024-05-29,15:00:00,8.51
2024-05-29,16:00:00,6.29
2024-05-29,17:00:00,16.55
2024-05-29,18:00:00,12.16
2024-05-29,19:00:00,10.51
2024-05-29,20:00:00,21.14
2024-05-29,21:00:00,12.34
2024-05-29,22:00:00,11.34
2024-05-29,23:00:00,22.0
2024-05-29,00:00:00,21.93
2024-05-29,01:00:00,12.13
2024-05-29,02:00:00,21.65
2024-05-29,03:00:00,22.02
2024-05-29,04:00:00,13.48
2024-05-29,05:00:00,6.33
2024-05-29,06:00:00,5.03
2024-05-29,07:00:00,15.47
2024-05-29,08:00:00,11.88
2024-05-29,09:00:00,24.94
2024-05-29,10:00:00,20.45
2024-05-29,11:00:00,20.23
2024-05-29,12:00:00,24.1
2024-05-29,13:00:00,22.75
2024-05-29,14:00:00,11.36
2024-05-29,15:00:00,8.32
2024-05-29,16:00:00,19.92
2024-05-29,17:00:00,12.57
2024-05-29,18:00:00,14.46
2024-05-29,19:00:00,17.61
2024-05-29,20:00:00,23.16
2024-05-29,21:00:00,13.38
2024-05-29,22:00:00,20.67
2024-05-29,23:00:00,10.37
2024-05-29,00:00:00,18.96
2024-05-29,01:00:00,5.03
2024-05-29,02:00:00,22.43
2024-05-29,03:00:00,5.61
2024-05-29,04:00:00,19.26
2024-05-29,05:00:00,5.93
2024-05-29,06:00:00,10.32
2024-05-29,07:00:00,14.94
2024-05-29,08:00:00,13.4
2024-05-29,09:00:00,8.84
2024-05-29,10:00:00,11.68
2024-05-29,11:00:00,19.55
2024-05-29,12:00:00,18.39
2024-05-29,13:00:00,6.44
2024-05-29,14:00:00,19.95
2024-05-29,15:00:00,6.06
2024-05-29,16:00:00,15.86
2024-05-29,17:00:00,10.2
2024-05-29,18:00:00,16.75
2024-05-29,19:00:00,10.23
2024-05-29,20:00:00,24.7
2024-05-29,21:00:00,11.19
2024-05-29,22:00:00,9.84
2024-05-29,23:00:00,10.57
2024-05-29,00:00:00,22.93
2024-05-29,01:00:00,17.72
2024-05-29,02:00:00,19.61
2024-05-29,03:00:00,23.36
2024-05-29,04:00:00,23.24
2024-05-29,05:00:00,19.78
2024-05-29,06:00:00,8.96
2024-05-29,07:00:00,21.87
2024-05-29,08:00:00,9.08
2024-05-29,09:00:00,19.86
2024-05-29,10:00:00,18.71
2024-05-29,11:00:00,20.18
2024-05-29,12:00:00,15.65
2024-05-29,13:00:00,17.77
2024-05-29,14:00:00,24.07
2024-05-29,15:00:00,7.02
2024-05-29,16:00:00,11.18
2024-05-29,17:00:00,17.23
2024-05-29,18:00:00,24.28
2024-05-29,19:00:00,6.91
2024-05-29,20:00:00,5.45
2024-05-29,21:00:00,6.11
2024-05-29,22:00:00,6.05
2024-05-29,23:00:00,23.16
2024-05-29,00:00:00,19.43
2024-05-29,01:00:00,18.54
2024-05-29,02:00:00,15.45
2024-05-29,03:00:00,20.64
2024-05-30,00:00:00,8.11
2024-05-30,01:00:00,12.84
2024-05-30,02:00:00,14.8
2024-05-30,03:00:00,7.21
2024-05-30,04:00:00,13.39
2024-05-30,05:00:00,11.33
2024-05-30,06:00:00,5.71
2024-05-30,07:00:00,7.73
2024-05-30,08:00:00,20.28
2024-05-30,09:00:00,5.36
2024-05-30,10:00:00,23.69
2024-05-30,11:00:00,6.73
2024-05-30,12:00:00,20.98
2024-05-30,13:00:00,22.97
2024-05-30,14:00:00,23.82
2024-05-30,15:00:00,22.35
2024-05-30,16:00:00,10.75
2024-05-30,17:00:00,11.66
2024-05-30,18:00:00,13.53
2024-05-30,19:00:00,7.79
2024-05-30,20:00:00,5.45
2024-05-30,21:00:00,22.38
2024-05-30,22:00:00,16.08
2024-05-30,23:00:00,17.17
2024-05-30,00:00:00,23.54
2024-05-30,01:00:00,18.3
2024-05-30,02:00:00,18.82
2024-05-30,03:00:00,20.74
2024-05-30,04:00:00,7.33
2024-05-30,05:00:00,12.2
2024-05-30,06:00:00,24.36
2024-05-30,07:00:00,23.46
2024-05-30,08:00:00,22.68
2024-05-30,09:00:00,14.04
2024-05-30,10:00:00,22.14
2024-05-30,11:00:00,5.97
2024-05-30,12:00:00,7.97
2024-05-30,13:00:00,13.28
2024-05-30,14:00:00,14.67
2024-05-30,15:00:00,10.27
2024-05-30,16:00:00,12.13
2024-05-30,17:00:00,8.26
2024-05-30,18:00:00,14.78
2024-05-30,19:00:00,20.88
2024-05-30,20:00:00,18.23
2024-05-30,21:00:00,7.16
2024-05-30,22:00:00,14.75
2024-05-30,23:00:00,18.95
2024-05-30,00:00:00,15.6
2024-05-30,01:00:00,12.83
2024-05-30,02:00:00,17.44
2024-05-30,03:00:00,24.37
2024-05-30,04:00:00,6.9
2024-05-30,05:00:00,12.8
2024-05-30,06:00:00,13.13
2024-05-30,07:00:00,16.54
2024-05-30,08:00:00,8.04
2024-05-30,09:00:00,8.53
2024-05-30,10:00:00,10.71
2024-05-30,11:00:00,24.12
2024-05-30,12:00:00,19.68
2024-05-30,13:00:00,18.23
2024-05-30,14:00:00,21.34
2024-05-30,15:00:00,7.55
2024-05-30,16:00:00,22.19
2024-05-30,17:00:00,16.9
2024-05-30,18:00:00,11.71
2024-05-30,19:00:00,21.32
2024-05-30,20:00:00,21.05
2024-05-30,21:00:00,21.91
2024-05-30,22:00:00,7.31
2024-05-30,23:00:00,24.39
2024-05-30,00:00:00,24.19
2024-05-30,01:00:00,12.15
2024-05-30,02:00:00,6.32
2024-05-30,03:00:00,8.34
2024-05-30,04:00:00,24.86
2024-05-30,05:00:00,16.26
2024-05-30,06:00:00,12.13
2024-05-30,07:00:00,10.76
2024-05-30,08:00:00,10.14
2024-05-30,09:00:00,18.28
2024-05-30,10:00:00,13.39
2024-05-30,11:00:00,24.31
2024-05-30,12:00:00,18.68
2024-05-30,13:00:00,20.84
2024-05-30,14:00:00,10.85
2024-05-30,15:00:00,6.58
2024-05-30,16:00:00,14.76
2024-05-30,17:00:00,11.29
2024-05-30,18:00:00,9.04
2024-05-30,19:00:00,24.05
2024-05-30,20:00:00,13.88
2024-05-30,21:00:00,8.49
2024-05-30,22:00:00,8.97
2024-05-30,23:00:00,10.61
2024-05-30,00:00:00,24.99
2024-05-30,01:00:00,10.36
2024-05-30,02:00:00,11.58
2024-05-30,03:00:00,18.19
2024-05-31,00:00:00,10.88
2024-05-31,01:00:00,9.32
2024-05-31,02:00:00,8.17
2024-05-31,03:00:00,11.25
2024-05-31,04:00:00,7.12
2024-05-31,05:00:00,5.37
2024-05-31,06:00:00,21.09
2024-05-31,07:00:00,7.76
2024-05-31,08:00:00,20.52
2024-05-31,09:00:00,20.95
2024-05-31,10:00:00,15.76
2024-05-31,11:00:00,11.19
2024-05-31,12:00:00,7.9
2024-05-31,13:00:00,19.74
2024-05-31,14:00:00,17.03
2024-05-31,15:00:00,18.11
2024-05-31,16:00:00,5.17
2024-05-31,17:00:00,23.55
2024-05-31,18:00:00,6.33
2024-05-31,19:00:00,12.34
2024-05-31,20:00:00,13.05
2024-05-31,21:00:00,5.03
2024-05-31,22:00:00,14.94
2024-05-31,23:00:00,20.06
2024-05-31,00:00:00,21.47
2024-05-31,01:00:00,22.59
2024-05-31,02:00:00,14.75
2024-05-31,03:00:00,17.61
2024-05-31,04:00:00,6.59
2024-05-31,05:00:00,14.76
2024-05-31,06:00:00,8.1
2024-05-31,07:00:00,12.39
2024-05-31,08:00:00,11.59
2024-05-31,09:00:00,13.47
2024-05-31,10:00:00,16.43
2024-05-31,11:00:00,23.06
2024-05-31,12:00:00,12.89
2024-05-31,13:00:00,24.62
2024-05-31,14:00:00,20.18
2024-05-31,15:00:00,15.23
2024-05-31,16:00:00,17.88
2024-05-31,17:00:00,7.04
2024-05-31,18:00:00,21.89
2024-05-31,19:00:00,16.65
2024-05-31,20:00:00,24.72
2024-05-31,21:00:00,17.73
2024-05-31,22:00:00,21.68
2024-05-31,23:00:00,21.0
2024-05-31,00:00:00,11.91
2024-05-31,01:00:00,10.19
2024-05-31,02:00:00,13.61
2024-05-31,03:00:00,14.34
2024-05-31,04:00:00,9.8
2024-05-31,05:00:00,22.89
2024-05-31,06:00:00,15.85
2024-05-31,07:00:00,24.57
2024-05-31,08:00:00,21.2
2024-05-31,09:00:00,16.11
2024-05-31,10:00:00,23.94
2024-05-31,11:00:00,15.1
2024-05-31,12:00:00,22.74
2024-05-31,13:00:00,12.16
2024-05-31,14:00:00,12.57
2024-05-31,15:00:00,13.36
2024-05-31,16:00:00,15.93
2024-05-31,17:00:00,16.07
2024-05-31,18:00:00,14.93
2024-05-31,19:00:00,11.12
2024-05-31,20:00:00,23.54
2024-05-31,21:00:00,16.77
2024-05-31,22:00:00,13.15
2024-05-31,23:00:00,18.02
2024-05-31,00:00:00,20.36
2024-05-31,01:00:00,24.21
2024-05-31,02:00:00,14.99
2024-05-31,03:00:00,7.24
2024-05-31,04:00:00,13.82
2024-05-31,05:00:00,14.58
2024-05-31,06:00:00,22.94
2024-05-31,07:00:00,12.9
2024-05-31,08:00:00,24.07
2024-05-31,09:00:00,14.7
2024-05-31,10:00:00,24.48
2024-05-31,11:00:00,5.16
2024-05-31,12:00:00,22.98
2024-05-31,13:00:00,23.62
2024-05-31,14:00:00,24.22
2024-05-31,15:00:00,5.26
2024-05-31,16:00:00,8.43
2024-05-31,17:00:00,18.08
2024-05-31,18:00:00,5.51
2024-05-31,19:00:00,6.27
2024-05-31,20:00:00,9.42
2024-05-31,21:00:00,15.25
2024-05-31,22:00:00,15.92
2024-05-31,23:00:00,5.69
2024-05-31,00:00:00,8.41
2024-05-31,01:00:00,14.99
2024-05-31,02:00:00,16.88
2024-05-31,03:00:00,7.97
2024-06-01,00:00:00,12.98
2024-06-01,01:00:00,23.09
2024-06-01,02:00:00,24.98
2024-06-01,03:00:00,24.74
2024-06-01,04:00:00,22.63
2024-06-01,05:00:00,12.89
2024-06-01,06:00:00,18.73
2024-06-01,07:00:00,13.33
2024-06-01,08:00:00,17.97
2024-06-01,09:00:00,11.19
2024-06-01,10:00:00,17.12
2024-06-01,11:00:00,15.48
2024-06-01,12:00:00,5.49
2024-06-01,13:00:00,20.81
2024-06-01,14:00:00,5.24
2024-06-01,15:00:00,10.86
2024-06-01,16:00:00,5.12
2024-06-01,17:00:00,12.52
2024-06-01,18:00:00,6.26
2024-06-01,19:00:00,23.27
2024-06-01,20:00:00,13.31
2024-06-01,21:00:00,14.19
2024-06-01,22:00:00,12.0
2024-06-01,23:00:00,17.55
2024-06-01,00:00:00,20.69
2024-06-01,01:00:00,17.96
2024-06-01,02:00:00,19.96
2024-06-01,03:00:00,23.12
2024-06-01,04:00:00,22.27
2024-06-01,05:00:00,18.48
2024-06-01,06:00:00,9.29
2024-06-01,07:00:00,17.75
2024-06-01,08:00:00,15.12
2024-06-01,09:00:00,19.34
2024-06-01,10:00:00,21.66
2024-06-01,11:00:00,19.85
2024-06-01,12:00:00,21.93
2024-06-01,13:00:00,6.28
2024-06-01,14:00:00,5.63
2024-06-01,15:00:00,10.17
2024-06-01,16:00:00,23.01
2024-06-01,17:00:00,21.47
2024-06-01,18:00:00,18.65
2024-06-01,19:00:00,19.02
2024-06-01,20:00:00,19.53
2024-06-01,21:00:00,23.85
2024-06-01,22:00:00,21.64
2024-06-01,23:00:00,17.47
2024-06-01,00:00:00,18.31
2024-06-01,01:00:00,9.27
2024-06-01,02:00:00,18.15
2024-06-01,03:00:00,13.49
2024-06-01,04:00:00,8.06
2024-06-01,05:00:00,21.13
2024-06-01,06:00:00,15.2
2024-06-01,07:00:00,24.55
2024-06-01,08:00:00,10.63
2024-06-01,09:00:00,14.61
2024-06-01,10:00:00,13.96
2024-06-01,11:00:00,7.42
2024-06-01,12:00:00,13.52
2024-06-01,13:00:00,10.75
2024-06-01,14:00:00,8.21
2024-06-01,15:00:00,10.64
2024-06-01,16:00:00,9.67
2024-06-01,17:00:00,19.68
2024-06-01,18:00:00,5.62
2024-06-01,19:00:00,17.35
2024-06-01,20:00:00,20.21
2024-06-01,21:00:00,14.61
2024-06-01,22:00:00,23.63
2024-06-01,23:00:00,19.16
2024-06-01,00:00:00,19.96
2024-06-01,01:00:00,8.94
2024-06-01,02:00:00,20.55
2024-06-01,03:00:00,21.64
2024-06-01,04:00:00,12.23
2024-06-01,05:00:00,9.27
2024-06-01,06:00:00,12.7
2024-06-01,07:00:00,19.79
2024-06-01,08:00:00,13.35
2024-06-01,09:00:00,19.73
2024-06-01,10:00:00,7.27
2024-06-01,11:00:00,21.12
2024-06-01,12:00:00,10.06
2024-06-01,13:00:00,9.98
2024-06-01,14:00:00,16.81
2024-06-01,15:00:00,6.4
2024-06-01,16:00:00,5.53
2024-06-01,17:00:00,10.22
2024-06-01,18:00:00,15.76
2024-06-01,19:00:00,23.15
2024-06-01,20:00:00,21.93
2024-06-01,21:00:00,14.81
2024-06-01,22:00:00,5.74
2024-06-01,23:00:00,15.71
2024-06-01,00:00:00,19.1
2024-06-01,01:00:00,11.78
2024-06-01,02:00:00,7.22
2024-06-01,03:00:00,10.57
2024-06-02,00:00:00,20.43
2024-06-02,01:00:00,12.02
2024-06-02,02:00:00,21.24
2024-06-02,03:00:00,11.39
2024-06-02,04:00:00,8.27
2024-06-02,05:00:00,13.72
2024-06-02,06:00:00,14.05
2024-06-02,07:00:00,5.32
2024-06-02,08:00:00,7.34
2024-06-02,09:00:00,8.7
2024-06-02,10:00:00,7.27
2024-06-02,11:00:00,11.83
2024-06-02,12:00:00,24.29
2024-06-02,13:00:00,15.18
2024-06-02,14:00:00,17.55
2024-06-02,15:00:00,12.13
2024-06-02,16:00:00,11.47
2024-06-02,17:00:00,5.46
2024-06-02,18:00:00,15.01
2024-06-02,19:00:00,14.67
2024-06-02,20:00:00,8.16
2024-06-02,21:00:00,20.29
2024-06-02,22:00:00,14.85
2024-06-02,23:00:00,11.78
2024-06-02,00:00:00,7.94
2024-06-02,01:00:00,16.04
2024-06-02,02:00:00,20.06
2024-06-02,03:00:00,10.64
2024-06-02,04:00:00,9.38
2024-06-02,05:00:00,15.44
2024-06-02,06:00:00,8.11
2024-06-02,07:00:00,18.33
2024-06-02,08:00:00,17.11
2024-06-02,09:00:00,6.74
2024-06-02,10:00:00,5.73
2024-06-02,11:00:00,17.41
2024-06-02,12:00:00,10.89
2024-06-02,13:00:00,6.73
2024-06-02,14:00:00,20.19
2024-06-02,15:00:00,11.28
2024-06-02,16:00:00,14.19
2024-06-02,17:00:00,9.74
2024-06-02,18:00:00,17.55
2024-06-02,19:00:00,11.03
2024-06-02,20:00:00,24.36
2024-06-02,21:00:00,19.06
2024-06-02,22:00:00,7.73
2024-06-02,23:00:00,13.33
2024-06-02,00:00:00,12.71
2024-06-02,01:00:00,15.68
2024-06-02,02:00:00,21.84
2024-06-02,03:00:00,16.67
2024-06-02,04:00:00,6.23
2024-06-02,05:00:00,18.11
2024-06-02,06:00:00,5.17
2024-06-02,07:00:00,20.6
2024-06-02,08:00:00,18.33
2024-06-02,09:00:00,11.18
2024-06-02,10:00:00,10.85
2024-06-02,11:00:00,20.97
2024-06-02,12:00:00,20.67
2024-06-02,13:00:00,12.05
2024-06-02,14:00:00,10.98
2024-06-02,15:00:00,16.2
2024-06-02,16:00:00,5.17
2024-06-02,17:00:00,6.65
2024-06-02,18:00:00,7.52
2024-06-02,19:00:00,8.71
2024-06-02,20:00:00,15.24
2024-06-02,21:00:00,24.84
2024-06-02,22:00:00,18.05
2024-06-02,23:00:00,6.23
2024-06-02,00:00:00,15.51
2024-06-02,01:00:00,14.93
2024-06-02,02:00:00,7.88
2024-06-02,03:00:00,23.41
2024-06-02,04:00:00,13.82
2024-06-02,05:00:00,24.89
2024-06-02,06:00:00,13.4
2024-06-02,07:00:00,17.16
2024-06-02,08:00:00,7.1
2024-06-02,09:00:00,14.08
2024-06-02,10:00:00,9.78
2024-06-02,11:00:00,21.71
2024-06-02,12:00:00,20.68
2024-06-02,13:00:00,21.48
2024-06-02,14:00:00,19.47
2024-06-02,15:00:00,21.65
2024-06-02,16:00:00,9.02
2024-06-02,17:00:00,14.04
2024-06-02,18:00:00,18.84
2024-06-02,19:00:00,17.75
2024-06-02,20:00:00,19.33
2024-06-02,21:00:00,9.49
2024-06-02,22:00:00,6.97
2024-06-02,23:00:00,23.34
2024-06-02,00:00:00,16.2
2024-06-02,01:00:00,8.08
2024-06-02,02:00:00,20.87
2024-06-02,03:00:00,23.3
2024-06-03,00:00:00,8.39
2024-06-03,01:00:00,21.35
2024-06-03,02:00:00,23.66
2024-06-03,03:00:00,23.77
2024-06-03,04:00:00,23.28
2024-06-03,05:00:00,15.93
2024-06-03,06:00:00,12.12
2024-06-03,07:00:00,5.15
2024-06-03,08:00:00,6.22
2024-06-03,09:00:00,13.58
2024-06-03,10:00:00,12.99
2024-06-03,11:00:00,8.69
2024-06-03,12:00:00,12.91
2024-06-03,13:00:00,8.49
2024-06-03,14:00:00,21.98
2024-06-03,15:00:00,10.96
2024-06-03,16:00:00,16.97
2024-06-03,17:00:00,15.06
2024-06-03,18:00:00,6.04
2024-06-03,19:00:00,23.84
2024-06-03,20:00:00,15.54
2024-06-03,21:00:00,11.5
2024-06-03,22:00:00,8.16
2024-06-03,23:00:00,11.77
2024-06-03,00:00:00,5.41
2024-06-03,01:00:00,12.27
2024-06-03,02:00:00,15.63
2024-06-03,03:00:00,22.44
2024-06-03,04:00:00,18.75
2024-06-03,05:00:00,7.23
2024-06-03,06:00:00,7.95
2024-06-03,07:00:00,13.56
2024-06-03,08:00:00,8.91
2024-06-03,09:00:00,5.56
2024-06-03,10:00:00,21.1
2024-06-03,11:00:00,5.39
2024-06-03,12:00:00,21.61
2024-06-03,13:00:00,7.88
2024-06-03,14:00:00,24.49
2024-06-03,15:00:00,17.08
2024-06-03,16:00:00,19.7
2024-06-03,17:00:00,7.21
2024-06-03,18:00:00,22.24
2024-06-03,19:00:00,21.78
2024-06-03,20:00:00,18.06
2024-06-03,21:00:00,15.05
2024-06-03,22:00:00,19.43
2024-06-03,23:00:00,5.12
2024-06-03,00:00:00,16.85
2024-06-03,01:00:00,21.95
2024-06-03,02:00:00,12.14
2024-06-03,03:00:00,7.17
2024-06-03,04:00:00,13.42
2024-06-03,05:00:00,19.54
2024-06-03,06:00:00,7.15
2024-06-03,07:00:00,9.12
2024-06-03,08:00:00,7.95
2024-06-03,09:00:00,20.94
2024-06-03,10:00:00,6.26
2024-06-03,11:00:00,18.73
2024-06-03,12:00:00,12.33
2024-06-03,13:00:00,20.12
2024-06-03,14:00:00,24.29
2024-06-03,15:00:00,7.29
2024-06-03,16:00:00,11.29
2024-06-03,17:00:00,21.2
2024-06-03,18:00:00,10.32
2024-06-03,19:00:00,9.3
2024-06-03,20:00:00,21.51
2024-06-03,21:00:00,24.74
2024-06-03,22:00:00,16.14
2024-06-03,23:00:00,10.56
2024-06-03,00:00:00,12.97
2024-06-03,01:00:00,8.4
2024-06-03,02:00:00,20.24
2024-06-03,03:00:00,20.47
2024-06-03,04:00:00,22.5
2024-06-03,05:00:00,5.53
2024-06-03,06:00:00,16.24
2024-06-03,07:00:00,9.29
2024-06-03,08:00:00,11.82
2024-06-03,09:00:00,20.7
2024-06-03,10:00:00,8.84
2024-06-03,11:00:00,17.77
2024-06-03,12:00:00,18.09
2024-06-03,13:00:00,24.08
2024-06-03,14:00:00,20.5
2024-06-03,15:00:00,21.07
2024-06-03,16:00:00,15.63
2024-06-03,17:00:00,8.74
2024-06-03,18:00:00,13.51
2024-06-03,19:00:00,15.99
2024-06-03,20:00:00,18.57
2024-06-03,21:00:00,17.15
2024-06-03,22:00:00,12.88
2024-06-03,23:00:00,10.31
2024-06-03,00:00:00,8.36
2024-06-03,01:00:00,18.88
2024-06-03,02:00:00,17.91
2024-06-03,03:00:00,18.75
2024-06-04,00:00:00,12.45
2024-06-04,01:00:00,10.25
2024-06-04,02:00:00,20.19
2024-06-04,03:00:00,20.47
2024-06-04,04:00:00,14.11
2024-06-04,05:00:00,17.24
2024-06-04,06:00:00,12.47
2024-06-04,07:00:00,19.04
2024-06-04,08:00:00,21.71
2024-06-04,09:00:00,18.76
2024-06-04,10:00:00,15.25
2024-06-04,11:00:00,14.17
2024-06-04,12:00:00,17.85
2024-06-04,13:00:00,18.6
2024-06-04,14:00:00,16.17
2024-06-04,15:00:00,17.5
2024-06-04,16:00:00,6.93
2024-06-04,17:00:00,24.04
2024-06-04,18:00:00,20.82
2024-06-04,19:00:00,12.48
2024-06-04,20:00:00,16.26
2024-06-04,21:00:00,5.95
2024-06-04,22:00:00,5.82
2024-06-04,23:00:00,10.02
2024-06-04,00:00:00,18.79
2024-06-04,01:00:00,22.04
2024-06-04,02:00:00,16.18
2024-06-04,03:00:00,15.64
2024-06-04,04:00:00,13.05
2024-06-04,05:00:00,8.23
2024-06-04,06:00:00,7.37
2024-06-04,07:00:00,20.21
2024-06-04,08:00:00,23.55
2024-06-04,09:00:00,14.17
2024-06-04,10:00:00,18.19
2024-06-04,11:00:00,23.29
2024-06-04,12:00:00,6.8
2024-06-04,13:00:00,20.41
2024-06-04,14:00:00,17.34
2024-06-04,15:00:00,16.97
2024-06-04,16:00:00,10.85
2024-06-04,17:00:00,18.68
2024-06-04,18:00:00,20.9
2024-06-04,19:00:00,7.26
2024-06-04,20:00:00,15.67
2024-06-04,21:00:00,7.03
2024-06-04,22:00:00,22.45
2024-06-04,23:00:00,15.15
2024-06-04,00:00:00,21.16
2024-06-04,01:00:00,12.36
2024-06-04,02:00:00,7.5
2024-06-04,03:00:00,5.83
2024-06-04,04:00:00,10.63
2024-06-04,05:00:00,9.88
2024-06-04,06:00:00,16.21
2024-06-04,07:00:00,5.43
2024-06-04,08:00:00,15.41
2024-06-04,09:00:00,12.84
2024-06-04,10:00:00,16.54
2024-06-04,11:00:00,19.05
2024-06-04,12:00:00,17.68
2024-06-04,13:00:00,24.69
2024-06-04,14:00:00,7.77
2024-06-04,15:00:00,13.59
2024-06-04,16:00:00,13.5
2024-06-04,17:00:00,13.34
2024-06-04,18:00:00,18.28
2024-06-04,19:00:00,14.8
2024-06-04,20:00:00,15.35
2024-06-04,21:00:00,13.65
2024-06-04,22:00:00,24.83
2024-06-04,23:00:00,23.55
2024-06-04,00:00:00,11.15
2024-06-04,01:00:00,7.23
2024-06-04,02:00:00,21.8
2024-06-04,03:00:00,24.94
2024-06-04,04:00:00,10.85
2024-06-04,05:00:00,12.16
2024-06-04,06:00:00,23.83
2024-06-04,07:00:00,19.22
2024-06-04,08:00:00,10.91
2024-06-04,09:00:00,16.62
2024-06-04,10:00:00,23.88
2024-06-04,11:00:00,21.24
2024-06-04,12:00:00,19.84
2024-06-04,13:00:00,19.74
2024-06-04,14:00:00,8.56
2024-06-04,15:00:00,21.49
2024-06-04,16:00:00,10.52
2024-06-04,17:00:00,23.61
2024-06-04,18:00:00,12.29
2024-06-04,19:00:00,22.15
2024-06-04,20:00:00,10.32
2024-06-04,21:00:00,15.29
2024-06-04,22:00:00,7.14
2024-06-04,23:00:00,18.2
2024-06-04,00:00:00,21.72
2024-06-04,01:00:00,19.37
2024-06-04,02:00:00,15.47
2024-06-04,03:00:00,5.9
2024-06-05,00:00:00,23.67
2024-06-05,01:00:00,19.11
2024-06-05,02:00:00,19.92
